Initializing I2C devices...A
Initializing I2C devices...B
Testing device connections...
MPU6050 connection successful
-648	-184	16636	-262	81	-50	
-596	-216	16704	-247	80	-50	
-704	-60	16656	-260	104	-62	
-656	-188	16732	-290	67	-35	
-680	-240	16732	-281	79	-63	
-704	-160	16664	-280	109	-49	
-692	-188	16768	-288	92	-49	
-716	-188	16720	-294	78	-67	
-676	-76	16652	-278	78	-56	
-692	-144	16640	-265	71	-33	
-768	-104	16680	-269	78	-38	
-716	-44	16652	-245	83	-45	
-584	-116	16776	-273	69	-62	
-716	-88	16724	-245	76	-72	
-556	-144	16644	-285	99	-71	
-580	-76	16700	-280	108	-54	
-572	-156	16788	-298	78	-46	
-604	-260	16696	-293	59	-53	
-704	-136	16740	-278	69	-45	
-672	-148	16780	-276	86	-44	
-736	-112	16588	-275	83	-64	
-740	-204	16676	-285	78	-41	
-680	-140	16844	-264	73	-52	
-640	-212	16752	-259	94	-49	
-580	-228	16536	-281	89	-73	
-620	-184	16724	-275	65	-54	
-660	-128	16776	-267	111	-77	
-628	-112	16644	-299	60	-57	
-764	-204	16640	-289	84	-65	
-716	-124	16876	-266	80	-60	
-652	-188	16816	-296	73	-58	
-636	-172	16756	-274	89	-44	
-608	-156	16660	-286	89	-60	
-604	-152	16720	-296	100	-72	
-612	-168	16804	-253	97	-45	
-612	-192	16788	-267	63	-56	
-624	-184	16760	-281	76	-77	
-632	-204	16808	-266	88	-43	
-696	-160	16788	-284	81	-39	
-644	-84	16772	-300	90	-47	
-680	-172	16716	-269	69	-57	
-620	-128	16772	-268	91	-67	
-604	-228	16632	-255	86	-58	
-572	-116	16692	-293	88	-42	
-640	-136	16540	-258	91	-45	
-744	-200	16840	-269	81	-53	
-692	-128	16752	-271	90	-51	
-636	-172	16616	-288	90	-51	
-720	-112	16728	-258	63	-48	
-656	-220	16804	-290	86	-62	
-648	-172	16648	-296	96	-55	
-628	-244	16712	-283	70	-62	
-720	-88	16748	-289	90	-26	
-664	-116	16740	-261	87	-50	
-720	-244	16776	-288	75	-36	
-704	-172	16740	-263	69	-79	
-716	-104	16720	-260	81	-51	
-600	-32	16816	-247	93	-60	
-608	-156	16580	-276	97	-47	
-712	-212	16664	-260	94	-71	
-656	-204	16536	-278	56	-47	
-748	-100	16800	-279	77	-40	
-660	-248	16512	-300	57	-71	
-632	-176	16508	-277	99	-53	
-512	-144	16696	-272	66	-48	
-608	-160	16672	-281	92	-51	
-684	-176	16732	-268	87	-31	
-608	-180	16588	-266	88	-50	
-640	-48	16660	-260	94	-63	
-680	-156	16636	-257	90	-63	
-592	-188	16604	-295	84	-45	
-560	-192	16824	-282	87	-61	
-732	-212	16736	-279	99	-50	
-604	-224	16736	-260	88	-57	
-720	-172	16848	-282	98	-31	
-608	-204	16924	-280	76	-23	
-704	-228	16680	-278	63	-49	
-584	-212	16768	-260	78	-59	
-652	-92	16720	-259	77	-10	
-636	-272	16832	-268	94	-57	
-636	-268	16724	-289	74	-56	
-684	-208	16756	-278	95	-39	
-708	-180	16748	-295	96	-63	
-676	-168	16720	-282	59	-45	
-668	-124	16792	-285	123	-60	
-692	-80	16760	-277	85	-49	
-732	-204	16704	-282	108	-45	
-656	-112	16604	-282	72	-50	
-688	-116	16624	-262	106	-54	
-624	-136	16716	-264	90	-68	
-708	-124	16704	-276	73	-51	
-624	-24	16640	-283	85	-28	
-612	-128	16836	-288	64	-46	
-632	-148	16760	-248	90	-55	
-604	-200	16544	-269	65	-61	
-744	-188	16628	-286	81	-48	
-620	-120	16636	-297	96	-72	
-636	-256	16832	-269	76	-52	
-640	-124	16612	-259	73	-61	
-684	-168	16752	-265	90	-61	
-660	-148	16796	-261	82	-61	
-676	-144	16876	-280	95	-55	
-580	-208	16760	-271	91	-47	
-652	-68	16680	-284	88	-47	
-676	-136	16728	-272	80	-50	
-652	-228	16700	-277	61	-51	
-716	-152	16748	-269	63	-50	
-660	-180	16688	-279	90	-64	
-660	-144	16740	-287	111	-62	
-620	-156	16768	-270	63	-66	
-712	-88	16768	-299	88	-65	
-688	-188	16740	-263	79	-54	
-576	-128	16780	-292	86	-50	
-568	-156	16612	-289	56	-43	
-664	-144	16680	-272	94	-64	
-524	-172	16920	-284	91	-63	
-604	-100	16704	-261	81	-47	
-608	-192	16700	-283	52	-37	
-604	-172	16716	-284	82	-84	
-744	-204	16664	-279	69	-36	
-620	-280	16672	-265	56	-55	
-664	-148	16740	-267	39	-52	
-616	-144	16580	-273	63	-66	
-584	-140	16736	-274	69	-30	
-748	-160	16440	-277	89	-60	
-588	-132	16732	-271	91	-53	
-624	-216	16788	-275	87	-36	
-628	-216	16700	-278	90	-44	
-672	-208	16732	-266	108	-50	
-652	-60	16708	-292	98	-55	
-616	-172	16764	-266	105	-72	
-648	-152	16692	-258	91	-48	
-652	-120	16856	-277	74	-53	
-748	-104	16676	-263	78	-65	
-600	-76	16560	-270	81	-58	
-664	-160	16692	-292	94	-54	
-632	-176	16784	-273	73	-59	
-612	-148	16680	-273	93	-82	
-636	-200	16704	-284	88	-62	
-576	-200	16704	-263	85	-32	
-644	-156	16692	-278	68	-56	
-772	-188	16592	-273	108	-61	
-640	-164	16592	-288	74	-38	
-684	-128	16496	-288	92	-56	
-628	-244	16640	-283	72	-38	
-640	-144	16656	-268	95	-70	
-588	-136	16596	-283	84	-42	
-684	-200	16756	-263	76	-52	
-664	-144	16744	-275	73	-56	
-648	-192	16720	-274	97	-58	
-608	-188	16876	-274	87	-53	
-728	-156	16792	-277	94	-60	
-684	-136	16496	-273	84	-57	
-700	-196	16700	-264	92	-62	
-740	-172	16744	-280	75	-64	
-644	-144	16648	-292	79	-49	
-600	-140	16632	-266	107	-63	
-652	-120	16748	-266	93	-69	
-712	-184	16660	-269	93	-80	
-648	-72	16792	-273	93	-49	
-632	-264	16656	-273	95	-47	
-576	-196	16712	-266	57	-64	
-656	-60	16616	-270	98	-48	
-764	-172	16820	-270	79	-64	
-668	-164	16644	-262	83	-49	
-632	-244	16724	-292	103	-52	
-676	-188	16628	-257	88	-71	
-608	-152	16728	-281	77	-55	
-712	-72	16724	-279	77	-39	
-604	-100	16780	-271	76	-56	
-740	-196	16764	-259	78	-31	
-616	-80	16748	-291	109	-39	
-676	-244	16700	-295	74	-52	
-648	-252	16644	-282	77	-57	
-660	-268	16752	-282	97	-28	
-548	-136	16800	-286	70	-60	
-640	-136	16856	-290	83	-44	
-748	-172	16732	-264	95	-44	
-624	-20	16584	-270	77	-52	
-592	-112	16724	-284	92	-62	
-732	-144	16924	-253	74	-41	
-748	-172	16816	-259	93	-58	
-568	-104	16716	-274	80	-60	
-624	-224	16688	-277	95	-32	
-676	-156	16612	-268	85	-24	
-616	-92	16724	-260	105	-55	
-624	-144	16728	-271	47	-43	
-716	-236	16756	-287	72	-47	
-668	-180	16776	-271	95	-41	
-592	-204	16736	-263	80	-38	
-612	-192	16756	-273	83	-67	
-624	-144	16672	-275	103	-57	
-672	-116	16752	-264	80	-70	
-636	-184	16808	-252	80	-40	
-664	-136	16924	-278	81	-52	
-676	-124	16696	-280	99	-40	
-636	-188	16700	-277	98	-39	
-692	-168	16760	-278	94	-51	
-556	-164	16688	-265	53	-40	
-600	-108	16648	-295	61	-63	
-612	-136	16756	-268	91	-39	
-572	-76	16556	-268	78	-57	
-712	-112	16576	-269	101	-55	
-668	-160	16580	-281	89	-50	
-680	-184	16828	-297	70	-51	
-616	-236	16584	-265	110	-43	
-684	-96	16788	-275	80	-65	
-648	-244	16880	-281	75	-61	
-724	-224	16760	-283	75	-44	
-736	-208	16788	-265	118	-61	
-696	-112	16748	-280	116	-43	
-652	-96	16672	-284	85	-45	
-616	-276	16740	-268	80	-48	
-556	-48	16680	-277	89	-53	
-536	-156	16708	-261	86	-47	
-696	-152	16696	-281	72	-62	
-748	-172	16720	-284	91	-58	
-720	-196	16572	-272	94	-48	
-744	-168	16588	-270	89	-59	
-612	-200	16812	-268	83	-86	
-604	-56	16516	-269	83	-52	
-676	-212	16808	-280	100	-63	
-712	-184	16856	-290	65	-66	
-560	-124	16852	-272	79	-72	
-624	-32	16608	-251	87	-36	
-620	-208	16796	-272	80	-56	
-720	-188	16760	-281	109	-45	
-612	-200	16576	-267	88	-40	
-592	-176	16732	-255	62	-40	
-608	-172	16724	-277	75	-58	
-636	-216	16724	-292	83	-56	
-628	-180	16644	-278	78	-20	
-608	-140	16736	-280	93	-48	
-600	-204	16664	-247	76	-50	
-580	-224	16660	-269	81	-60	
-696	-168	16664	-273	108	-47	
-624	-256	16736	-273	73	-63	
-688	-148	16684	-270	91	-53	
-636	-160	16612	-287	80	-66	
-732	-180	16648	-256	91	-68	
-680	-188	16680	-289	59	-42	
-752	-228	16708	-284	72	-57	
-672	-156	16556	-274	77	-72	
-688	-148	16692	-263	84	-57	
-604	-212	16696	-285	79	-66	
-644	-112	16768	-282	91	-55	
-588	-112	16804	-283	77	-53	
-544	-88	16692	-285	68	-59	
-620	-176	16688	-290	103	-54	
-632	-124	16704	-301	117	-42	
-620	-208	16828	-250	84	-62	
-648	-132	16736	-254	62	-36	
-648	-188	16552	-293	96	-67	
-656	-100	16712	-284	65	-45	
-652	-228	16712	-259	88	-74	
-700	-96	16736	-286	73	-54	
-752	-140	16724	-230	79	-44	
-636	-232	16628	-284	89	-57	
-616	-232	16628	-285	79	-41	
-636	-236	16740	-293	107	-64	
-676	-156	16676	-288	84	-57	
-648	-108	16596	-282	84	-63	
-628	-196	16660	-269	43	-23	
-700	-228	16596	-273	52	-49	
-692	-144	16548	-278	109	-55	
-552	-96	16816	-283	115	-49	
-616	-128	16740	-265	104	-60	
-676	-216	16776	-251	97	-51	
-700	-172	16720	-263	88	-63	
-712	-216	16524	-295	100	-51	
-640	-252	16812	-259	95	-60	
-600	-208	16720	-282	87	-36	
-608	-168	16812	-298	97	-63	
-652	-148	16728	-303	51	-57	
-696	-200	16644	-276	67	-52	
-640	-176	16664	-285	87	-68	
-596	-180	16712	-286	80	-36	
-664	-152	16868	-267	92	-50	
-732	-216	16728	-267	105	-38	
-684	-140	16908	-271	111	-53	
-668	-96	16664	-262	62	-65	
-652	-108	16792	-258	83	-39	
-656	-300	16660	-286	65	-62	
-680	-212	16788	-289	122	-65	
-648	-164	16676	-270	83	-43	
-640	-172	16700	-257	85	-54	
-740	-260	16692	-281	110	-54	
-580	-180	16724	-279	94	-62	
-532	-188	16908	-284	128	-73	
-684	-140	16752	-278	100	-30	
-712	-196	16832	-243	29	-76	
-660	-228	16748	-283	84	-61	
-616	-64	16848	-272	91	-25	
-644	-148	16556	-285	97	-42	
-704	-248	16880	-269	70	-29	
-740	-140	16776	-261	131	-32	
-612	-124	16912	-289	119	-33	
-756	-252	16700	-295	39	-40	
-728	-120	16784	-267	104	-33	
-588	-216	16812	-267	64	-27	
-668	-164	16752	-279	109	-38	
-784	-184	16872	-283	51	-49	
-692	-208	16580	-237	77	-41	
-576	-196	16572	-286	106	-46	
-700	-92	16804	-264	61	-65	
-652	-96	16716	-287	129	-53	
-652	-164	16784	-268	81	-64	
-628	-152	16668	-263	80	-37	
-680	-152	16760	-291	45	-48	
-620	-152	16620	-238	125	-42	
-668	-220	16692	-264	58	-52	
-656	-76	16808	-262	92	-45	
-776	-104	16728	-299	97	-39	
-636	-180	16564	-290	71	-36	
-668	-172	16708	-272	91	-34	
-624	-152	16500	-250	101	-46	
-752	-128	16676	-246	91	-42	
-628	-116	16788	-293	137	-81	
-832	-160	16688	-275	75	-61	
-680	-132	16644	-284	83	-81	
-636	-140	16616	-287	75	-86	
-684	-200	16708	-272	107	-71	
-560	-268	16712	-263	83	-44	
-704	-156	16620	-270	83	-38	
-656	-160	16656	-258	105	-64	
-680	-184	16664	-269	92	-47	
-652	-180	16724	-268	92	-59	
-632	-280	16712	-293	82	-34	
-600	-244	16740	-287	74	-62	
-756	-268	16624	-286	90	-57	
-680	-84	16688	-279	86	-41	
-608	-176	16772	-269	91	-56	
-636	-136	16560	-264	71	-49	
-604	-80	16660	-287	82	-47	
-696	-124	16632	-265	82	-39	
-616	-216	16740	-266	95	-62	
-688	-212	16812	-299	70	-36	
-720	-52	16668	-282	86	-56	
-744	-220	16588	-265	79	-61	
-580	-248	16748	-261	90	-20	
-652	-172	16644	-283	90	-32	
-688	-232	16768	-278	80	-57	
-688	-96	16712	-262	80	-62	
-540	-116	16852	-288	92	-37	
-592	-208	16700	-244	92	-32	
-608	-8	16716	-280	68	-76	
-592	-88	16736	-267	104	-37	
-684	-172	16680	-292	99	-69	
-696	-128	16884	-268	100	-52	
-660	-140	16780	-266	87	-55	
-632	-168	16804	-304	63	-74	
-652	-172	16644	-281	94	-63	
-672	-196	16644	-263	31	-49	
-712	-100	16700	-279	61	-85	
-688	-80	16540	-279	76	-52	
-568	-212	16668	-282	100	-56	
-640	-116	16644	-285	81	-34	
-616	-144	16608	-277	117	-62	
-656	-176	16868	-298	97	-56	
-700	-208	16752	-268	91	-40	
-648	-100	16800	-287	87	-48	
-664	-120	16512	-268	115	-70	
-708	-216	16676	-298	105	-75	
-608	-156	16672	-277	65	-42	
-588	-140	16764	-279	82	-65	
-600	-236	16752	-287	76	-68	
-656	-256	16600	-278	92	-50	
-768	-160	16828	-286	104	-78	
-584	-152	16760	-257	71	-44	
-612	-264	16588	-256	89	-49	
-620	-160	16676	-255	94	-59	
-736	-120	16676	-285	79	-50	
-604	-180	16648	-269	65	-50	
-580	-192	16608	-264	87	-54	
-700	-184	16748	-276	80	-44	
-592	-180	16776	-288	76	-79	
-580	-76	16664	-268	69	-46	
-716	-140	16720	-279	80	-53	
-636	-104	16632	-288	68	-40	
-568	-124	16740	-297	98	-69	
-640	-196	16800	-277	99	-46	
-596	-152	16632	-273	73	-91	
-680	-204	16828	-291	85	-41	
-692	-180	16588	-281	52	-41	
-748	-112	16680	-251	88	-54	
-676	-200	16688	-294	83	-61	
-612	-160	16684	-280	73	-75	
-668	-208	16648	-265	84	-52	
-668	-124	16956	-278	75	-69	
-624	-116	16712	-267	50	-41	
-560	-188	16604	-275	86	-52	
-636	-116	16776	-260	88	-75	
-596	-160	16728	-264	87	-69	
-700	-228	16876	-265	96	-34	
-644	-228	16840	-268	82	-81	
-616	-136	16768	-268	94	-40	
-636	-200	16648	-268	81	-51	
-688	-84	16636	-286	78	-63	
-612	-208	16828	-245	94	-49	
-644	-116	16760	-283	88	-50	
-584	-156	16700	-274	104	-52	
-640	-84	16752	-265	94	-44	
-588	-156	16724	-273	88	-76	
-760	-112	16664	-284	103	-42	
-700	-52	16932	-296	70	-82	
-728	-80	16560	-266	73	-60	
-728	-176	16700	-280	72	-62	
-700	-192	16740	-285	94	-62	
-620	-132	16680	-288	93	-45	
-600	-336	16636	-264	103	-36	
-728	-196	16688	-277	83	-47	
-636	-172	16896	-270	69	-56	
-668	-188	16612	-266	85	-31	
-748	-176	16720	-279	84	-59	
-696	-124	16680	-264	76	-42	
-684	-200	16628	-278	91	-62	
-684	-144	16724	-268	82	-52	
-580	-116	16724	-258	93	-60	
-736	-200	16640	-283	86	-55	
-644	-212	16620	-298	104	-59	
-664	-136	16732	-283	85	-64	
-656	-200	16644	-282	79	-57	
-704	-212	16800	-266	63	-72	
-672	-232	16748	-282	69	-66	
-608	-252	16684	-253	97	-42	
-624	-80	16712	-266	88	-75	
-732	-168	16816	-278	73	-66	
-640	-148	16688	-289	75	-52	
-660	-148	16632	-279	96	-57	
-708	-132	16596	-302	104	-44	
-636	-132	16776	-274	75	-51	
-708	-236	16608	-305	98	-65	
-688	-260	16700	-271	99	-52	
-636	-116	16832	-272	77	-51	
-508	-112	16840	-279	76	-73	
-628	-196	16800	-274	73	-64	
-712	-156	16700	-273	92	-42	
-656	-132	16720	-280	65	-62	
-716	-232	16632	-276	89	-78	
-584	-180	16804	-261	106	-75	
-664	-144	16644	-245	105	-45	
-700	-256	16708	-265	84	-26	
-700	-144	16748	-262	93	-56	
-560	-240	16668	-281	77	-69	
-540	-112	16760	-246	106	-62	
-628	-64	16676	-279	112	-64	
-592	-208	16736	-284	58	-38	
-648	-120	16748	-290	86	-53	
-656	-216	16740	-260	75	-60	
-580	-132	16720	-286	80	-72	
-676	-92	16716	-285	86	-36	
-656	-204	16712	-292	94	-60	
-724	-192	16660	-284	76	-33	
-716	-256	16924	-264	97	-53	
-656	-172	16688	-287	80	-51	
-752	-184	16624	-269	102	-50	
-624	-184	16796	-283	89	-41	
-616	-188	16656	-263	100	-61	
-640	-152	16704	-284	96	-63	
-624	-144	16780	-257	79	-71	
-724	-148	16708	-257	95	-44	
-648	-184	16732	-304	81	-46	
-640	-204	16824	-279	111	-42	
-648	-272	16504	-259	111	-83	
-680	-76	16812	-293	40	-36	
-680	-240	16836	-278	116	-80	
-604	-116	16604	-272	105	-65	
-700	-120	16672	-269	74	-57	
-652	-160	16880	-258	98	-61	
-620	-176	16644	-265	60	-68	
-692	-136	16760	-279	69	-53	
-636	-168	16680	-267	81	-52	
-636	-208	16756	-289	89	-72	
-632	-260	16732	-286	71	-69	
-536	-212	16668	-280	71	-48	
-756	-156	16720	-270	74	-33	
-692	-260	16960	-266	100	-61	
-688	-200	16648	-289	89	-19	
-692	-212	16652	-278	90	-59	
-588	-236	16796	-248	94	-58	
-552	-120	16748	-274	87	-51	
-744	-180	16736	-286	99	-64	
-692	-100	16644	-306	84	-66	
-684	-148	16752	-269	95	-65	
-628	-284	16664	-274	81	-52	
-616	-128	16788	-261	95	-61	
-592	-212	16780	-262	87	-35	
-648	-220	16664	-265	79	-37	
-632	-180	16776	-265	90	-46	
-688	-180	16684	-267	80	-71	
-600	-156	16828	-273	92	-18	
-616	-164	16844	-266	100	-47	
-636	-152	16876	-276	73	-67	
-688	-136	16760	-251	100	-56	
-640	-268	16856	-273	92	-38	
-604	-132	16672	-286	97	-47	
-616	-100	16736	-265	96	-46	
-732	-136	16776	-288	97	-45	
-652	-244	16776	-271	66	-56	
-684	-128	16768	-286	97	-49	
-672	-172	16680	-264	65	-61	
-648	-100	16660	-262	90	-44	
-544	-204	16964	-268	96	-49	
-584	-124	16764	-279	85	-49	
-652	-208	16816	-265	94	-40	
-620	-236	16696	-252	114	-53	
-548	-80	16616	-272	80	-33	
-552	-136	16664	-285	66	-59	
-712	-248	16804	-304	86	-43	
-608	-124	16672	-283	95	-56	
-604	-104	16672	-260	80	-74	
-652	-240	16780	-286	87	-53	
-588	-108	16836	-260	77	-49	
-640	-296	16712	-284	95	-46	
-680	-160	16908	-279	62	-37	
-728	-120	16748	-255	98	-69	
-784	-192	16656	-260	100	-52	
-572	-252	16636	-267	85	-55	
-612	-172	16752	-265	69	-25	
-648	-204	16804	-274	58	-53	
-684	-192	16764	-274	88	-71	
-628	-224	16664	-264	82	-80	
-664	-208	16872	-296	88	-69	
-684	-176	16804	-251	92	-42	
-668	-184	16712	-253	72	-64	
-668	-184	16732	-277	94	-41	
-624	-156	16728	-296	118	-74	
-668	-104	16764	-300	82	-46	
-672	-200	16832	-282	83	-75	
-716	-88	16704	-284	91	-48	
-680	-208	16812	-256	74	-43	
-692	-132	16524	-258	95	-61	
-700	-228	16788	-286	69	-51	
-620	-144	16848	-279	106	-53	
-684	-236	16776	-286	86	-46	
-624	-132	16768	-275	80	-77	
-636	-236	16708	-283	109	-49	
-604	-160	16672	-266	80	-60	
-712	-96	16764	-265	62	-46	
-592	-204	16844	-267	91	-74	
-604	-236	16720	-272	104	-39	
-560	-116	16680	-279	87	-64	
-708	-188	16620	-287	101	-51	
-640	-272	16748	-274	74	-40	
-640	-136	16728	-294	81	-66	
-508	-164	16784	-283	90	-52	
-656	-140	16752	-247	79	-61	
-716	-148	16868	-281	85	-66	
-596	-100	16692	-280	78	-52	
-512	-212	16860	-270	87	-64	
-540	-148	16584	-257	80	-51	
-624	-232	16756	-285	63	-57	
-700	-96	16752	-273	79	-50	
-624	-168	16768	-268	107	-50	
-500	-28	16676	-288	85	-53	
-732	-300	16700	-244	76	-66	
-668	-132	16664	-264	104	-53	
-640	-124	16812	-284	88	-57	
-672	-52	16628	-293	106	-62	
-736	-184	16688	-263	89	-52	
-688	-100	16868	-277	66	-56	
-656	-112	16576	-269	86	-59	
-680	-180	16648	-258	104	-56	
-636	-60	16624	-275	95	-50	
-664	-204	16640	-271	98	-58	
-644	-52	16572	-270	94	-35	
-600	-256	16760	-269	58	-35	
-652	-132	16768	-276	93	-45	
-624	-256	16644	-282	83	-59	
-656	-180	16780	-267	80	-55	
-632	-116	16788	-284	109	-57	
-700	-188	16612	-281	78	-70	
-668	-244	16632	-273	96	-45	
-620	-212	16628	-247	88	-43	
-716	-212	16704	-288	81	-31	
-632	-216	16648	-276	75	-49	
-632	-144	16712	-283	69	-60	
-688	-200	16616	-276	72	-54	
-696	-112	16728	-303	77	-34	
-668	-108	16644	-266	84	-59	
-748	-176	16780	-267	95	-47	
-624	-228	16688	-251	97	-63	
-636	-120	16820	-283	96	-56	
-588	-136	16664	-282	71	-61	
-720	-268	16692	-274	85	-48	
-700	-212	16660	-280	84	-34	
-544	-164	16588	-267	81	-29	
-636	-120	16536	-261	66	-55	
-720	-104	16880	-261	64	-65	
-720	-228	16700	-292	97	-52	
-632	-116	16772	-292	75	-70	
-724	-108	16712	-270	85	-81	
-672	-92	16700	-271	104	-55	
-600	-248	16664	-266	93	-57	
-616	-88	16684	-264	72	-41	
-576	-84	16764	-273	73	-66	
-656	-116	16808	-272	72	-81	
-684	-156	16648	-261	74	-90	
-652	-224	16748	-254	81	-63	
-556	-68	16640	-259	73	-42	
-608	-128	16752	-257	82	-36	
-636	-84	16816	-288	77	-53	
-684	-168	16724	-281	94	-32	
-740	-20	16736	-257	66	-46	
-600	-164	16684	-288	90	-65	
-628	-140	16820	-269	82	-72	
-648	-228	16664	-273	95	-62	
-656	-168	16692	-262	69	-49	
-624	-108	16876	-270	83	-54	
-632	-180	16856	-296	73	-60	
-728	-268	16644	-282	75	-66	
-688	-148	16596	-295	68	-55	
-680	-276	16784	-266	91	-24	
-708	-116	16744	-287	80	-61	
-684	-208	16664	-234	87	-28	
-684	-124	16776	-272	130	-49	
-600	-204	16604	-285	94	-70	
-624	-108	16696	-281	110	-49	
-648	-136	16776	-262	80	-70	
-696	-96	16596	-291	102	-63	
-712	-244	16728	-288	96	-47	
-652	-132	16584	-274	103	-63	
-552	-212	16696	-262	72	-55	
-764	-180	16804	-257	71	-45	
-684	-252	16720	-297	114	-22	
-624	-156	16564	-267	81	-66	
-608	-120	16664	-280	102	-32	
-592	-192	16704	-289	74	-28	
-700	-168	16672	-282	79	-71	
-616	-120	16664	-304	103	-51	
-592	-188	16544	-280	101	-64	
-656	-140	16656	-258	76	-54	
-672	-196	16740	-284	88	-65	
-620	-196	16620	-274	98	-61	
-648	-148	16568	-279	91	-68	
-676	-200	16652	-285	82	-52	
-672	-176	16644	-260	86	-59	
-620	-160	16768	-276	76	-55	
-620	-196	16664	-278	103	-65	
-616	-156	16712	-270	69	-69	
-556	-220	16700	-253	81	-56	
-588	-196	16848	-280	91	-57	
-640	-188	16680	-276	80	-55	
-640	-216	16784	-280	76	-61	
-636	-232	16556	-292	94	-41	
-636	-116	16816	-269	80	-48	
-684	-232	16696	-262	82	-53	
-704	-232	16732	-270	104	-84	
-644	-168	16764	-267	72	-34	
-676	-116	16712	-242	85	-47	
-616	-284	16736	-260	95	-60	
-632	-204	16808	-253	80	-38	
-644	-104	16624	-277	102	-59	
-616	-116	16828	-281	109	-48	
-608	-128	16732	-274	84	-55	
-632	-232	16644	-271	77	-55	
-588	-156	16700	-274	76	-82	
-656	-116	16700	-296	84	-50	
-652	-224	16824	-278	97	-32	
-660	-140	16604	-271	97	-62	
-624	-128	16692	-277	52	-54	
-604	-64	16676	-269	59	-60	
-568	-152	16740	-261	87	-65	
-596	-204	16736	-265	70	-58	
-488	-136	16684	-254	72	-77	
-688	-188	16696	-269	71	-45	
-684	-260	16808	-277	67	-61	
-712	-132	16676	-287	89	-44	
-604	-212	16700	-283	94	-70	
-568	-228	16760	-278	76	-59	
-600	-284	16892	-264	78	-58	
-684	-184	16840	-271	93	-71	
-660	-168	16624	-270	92	-77	
-552	-188	16700	-287	97	-57	
-708	-144	16680	-263	80	-70	
-704	-164	16748	-254	108	-53	
-608	-200	16640	-271	102	-45	
-700	-84	16736	-291	71	-46	
-612	-196	16740	-281	70	-77	
-588	-124	16712	-268	115	-58	
-620	-192	16712	-273	82	-57	
-572	-144	16676	-272	78	-71	
-720	-88	16684	-269	105	-48	
-648	-20	16884	-262	84	-67	
-704	-140	16576	-276	88	-55	
-716	-176	16812	-278	93	-58	
-624	-196	16668	-283	112	-37	
-672	-180	16748	-273	91	-53	
-664	-124	16608	-271	79	-65	
-648	-136	16804	-271	93	-49	
-664	-136	16772	-242	111	-80	
-648	-216	16744	-285	94	-40	
-672	-124	16760	-287	66	-45	
-648	-120	16748	-270	58	-49	
-576	-124	16680	-269	79	-63	
-608	-224	16856	-280	84	-67	
-576	-172	16444	-265	82	-46	
-604	-160	16792	-273	76	-71	
-656	-204	16756	-260	97	-50	
-732	-164	16632	-267	81	-67	
-656	-212	16616	-277	92	-45	
-632	-156	16796	-279	100	-39	
-584	-140	16688	-277	98	-55	
-688	-112	16540	-272	70	-60	
-712	-56	16768	-277	98	-61	
-700	-136	16664	-298	69	-42	
-640	-136	16660	-275	82	-53	
-652	-120	16660	-287	96	-48	
-692	-128	16804	-281	108	-47	
-616	-168	16868	-287	59	-30	
-732	-148	16720	-266	92	-62	
-564	-288	16776	-271	95	-34	
-576	-144	16668	-282	79	-59	
-692	-192	16644	-258	95	-70	
-540	-164	16708	-276	73	-60	
-716	-132	16748	-282	99	-43	
-644	-120	16608	-278	99	-56	
-568	-168	16668	-280	93	-61	
-640	-148	16824	-271	95	-60	
-592	-184	16692	-272	96	-45	
-612	-252	16636	-272	81	-50	
-652	-168	16640	-296	107	-57	
-696	-128	16788	-281	100	-60	
-652	-172	16656	-265	79	-66	
-668	-180	16648	-272	88	-43	
-704	-164	16620	-276	86	-59	
-712	-184	16612	-277	81	-76	
-664	-148	16740	-271	85	-46	
-588	-128	16664	-256	84	-33	
-656	-164	16816	-277	77	-35	
-620	-92	16748	-254	83	-44	
-712	-196	16816	-287	58	-30	
-692	-228	16640	-277	94	-57	
-692	-172	16888	-284	66	-71	
-648	-164	16580	-256	80	-42	
-688	-144	16684	-264	81	-50	
-564	-124	16760	-263	84	-42	
-704	-128	16760	-247	80	-63	
-640	-160	16652	-268	91	-63	
-700	-100	16680	-277	103	-36	
-656	-144	16808	-283	65	-18	
-636	-124	16740	-280	59	-34	
-712	-172	16592	-254	100	-65	
-696	-256	16724	-264	74	-16	
-616	-220	16656	-304	69	-63	
-584	-168	16636	-274	62	-45	
-632	-192	16684	-284	77	-59	
-600	-264	16812	-282	120	-50	
-600	-164	16608	-251	76	-53	
-696	-228	16720	-278	85	-58	
-512	-176	16880	-297	80	-73	
-632	-136	16740	-265	86	-40	
-584	-236	16784	-256	77	-60	
-652	-224	16876	-288	71	-62	
-680	-164	16768	-280	96	-51	
-644	-168	16728	-281	77	-70	
-668	-172	16644	-263	84	-70	
-640	-188	16648	-287	98	-62	
-628	-164	16732	-275	96	-66	
-728	-252	16644	-271	75	-39	
-640	-128	16868	-278	70	-54	
-572	-68	16788	-281	92	-64	
-608	-72	16732	-287	75	-52	
-692	-260	16680	-268	83	-57	
-700	-104	16800	-251	77	-30	
-692	-144	16748	-270	85	-64	
-644	-88	16620	-289	74	-48	
-712	-200	16668	-264	58	-63	
-700	-188	16760	-271	95	-57	
-708	-172	16664	-266	82	-66	
-688	-136	16600	-263	91	-25	
-640	-256	16688	-278	84	-23	
-596	-132	16772	-272	85	-54	
-536	-284	16720	-274	83	-63	
-572	-252	16784	-277	89	-40	
